avg_distance_km,max_distance_km,coverage_percent,num_stations,total_cost_km,time_seconds,generations
2.1856496474171223,8.026101638203524,91.61290322580645,10,16938.7847674827,23.34118366241455,28
1.1426088766072837,5.4446546198384915,99.35483870967742,20,8855.218793706448,23.683579683303833,30
0.7269829517726291,3.800575941825043,100.0,30,5634.117876237875,43.04335880279541,54
