avg_distance_km,max_distance_km,coverage_percent,num_stations,total_cost_km,time_seconds,generations
2.2974509238174927,15.58429461686855,92.25806451612904,10,17805.24465958557,0.21231913566589355,39
1.187325685647912,5.4749192486617755,99.35483870967742,20,9201.774063771318,0.2868032455444336,64
0.7537660200388081,3.800575941825043,100.0,30,5841.686655300763,0.39334869384765625,76
