avg_distance_km,max_distance_km,coverage_percent,num_stations,total_cost_km,time_seconds,generations
2.3229736047734284,9.473771368181245,88.38709677419355,10,18003.04543699407,0.5682477951049805,85
1.3457616131822228,16.19471947589024,98.06451612903226,20,10429.652502162226,0.2757840156555176,41
0.7845679650473847,4.310184436272521,100.0,30,6080.401729117231,0.5535578727722168,78
